Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,854620,-,-,-,25.81,15.42,0,535,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Fill Flag,Relative Humidity,Pressure,Wind Speed,Wind Direction,Surface Albedo,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Precipitable Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,7,30,3,21.37,955,1.6,323,0.37,0.259,197,196,285,63.19,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,8,30,0,18.77,955,2,349,0.37,0.26,421,288,539,53.35,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,9,30,0,19.91,954,1.9,178,0.37,0.26,296,324,530,46.08,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,10,30,0,20.38,953,1.3,162,0.37,0.259,550,263,667,42.73,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,11,30,0,19.68,953,1.7,302,0.37,0.258,446,292,611,44.2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,12,30,0,19.8,952,2.9,294,0.37,0.257,492,283,599,50.07,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,13,30,0,21.52,952,3.6,318,0.37,0.256,396,244,448,59.04,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,14,30,5,25.29,952,4.3,335,0.37,0.256,237,177,258,69.9,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,15,30,5,32.78,953,5.4,342,0.37,0.256,28,60,64,81.85,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,16,30,0,43.88,953,5.9,347,0.37,0.256,0,0,0,94.65,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,17,30,0,53.24,954,5.5,353,0.37,0.256,0,0,0,107.78,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,18,30,1,59.74,955,5.3,350,0.37,0.255,0,0,0,121.16,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,19,30,0,63.99,956,5.4,345,0.37,0.254,0,0,0,134.65,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,20,30,0,68.63,956,5.3,346,0.37,0.253,0,0,0,148.09,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,21,30,0,72.16,955,4.9,351,0.37,0.252,0,0,0,161.05,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,22,30,0,74.59,955,4.3,182,0.37,0.252,0,0,0,170.72,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,23,30,0,75.5,955,4,9,0.37,0.252,0,0,0,165.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,0,30,0,77.76,955,3.8,183,0.36,0.253,0,0,0,153.46,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,1,30,0,79.07,955,3.9,359,0.36,0.253,0,0,0,140.13,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,2,30,0,80.39,955,3.9,359,0.36,0.254,0,0,0,126.64,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,3,30,0,82.2,955,3.9,359,0.36,0.254,0,0,0,113.21,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,4,30,0,83.45,956,4,180,0.36,0.255,0,0,0,99.98,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,5,30,5,82.46,956,4.2,2,0.36,0.255,0,9,9,86.88,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,6,30,3,76.98,957,4.4,5,0.36,0.255,78,103,124,74.74,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,7,30,0,68.36,957,4.3,10,0.36,0.255,293,230,361,63.39,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,8,30,0,59.77,957,3.9,18,0.36,0.255,406,285,526,53.59,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,9,30,0,53.84,956,3.3,29,0.36,0.256,477,313,643,46.35,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,10,30,1,48.88,955,2.4,40,0.36,0.257,449,297,626,43.01,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,11,30,0,42.84,954,1.6,148,0.36,0.258,511,312,677,44.47,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,12,30,5,36.74,954,1.4,234,0.36,0.259,469,289,589,50.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,13,30,0,34.55,953,1.8,173,0.36,0.259,383,247,442,59.22,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,14,30,0,35.04,952,2,120,0.36,0.26,237,175,256,70.05,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,15,30,5,39.17,952,1.9,115,0.36,0.259,33,61,65,81.97,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,16,30,1,44.55,953,1.7,128,0.36,0.259,0,0,0,94.76,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,17,30,0,47.56,953,2,140,0.36,0.257,0,0,0,107.87,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,18,30,0,49.5,953,2.5,144,0.36,0.254,0,0,0,121.23,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,19,30,1,50.72,953,3.1,142,0.36,0.252,0,0,0,134.72,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,20,30,1,51.27,952,3.7,141,0.36,0.251,0,0,0,148.17,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,21,30,1,52.04,952,4.2,140,0.36,0.25,0,0,0,161.17,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,22,30,1,52.98,951,4.5,139,0.36,0.25,0,0,0,170.99,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,23,30,1,53.37,951,4.7,138,0.36,0.25,0,0,0,166,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,0,30,0,55.57,950,4.9,143,0.36,0.25,0,0,0,153.59,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,1,30,0,57.52,950,4.8,145,0.36,0.251,0,0,0,140.25,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,2,30,0,59.53,950,4.7,146,0.36,0.251,0,0,0,126.76,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,3,30,0,61.33,950,4.6,148,0.36,0.252,0,0,0,113.33,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,4,30,0,62.69,950,4.2,148,0.36,0.253,0,0,0,100.12,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,5,30,5,61.46,950,4.2,147,0.36,0.253,0,3,3,87.03,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,6,30,0,55.98,950,4.4,146,0.36,0.254,0,13,13,74.91,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,7,30,0,46.76,950,4.6,145,0.36,0.254,72,189,221,63.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,8,30,0,34.65,949,5.5,150,0.36,0.255,0,136,136,53.82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,9,30,0,26.83,948,6.6,161,0.36,0.255,0,57,57,46.62,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,10,30,0,21.6,947,7.4,171,0.36,0.254,10,218,225,43.29,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,11,30,0,17.42,946,7.9,178,0.36,0.253,19,257,271,44.73,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,12,30,0,14.79,945,8.2,184,0.36,0.253,3,169,171,50.52,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,13,30,0,13.6,945,8.5,190,0.36,0.252,0,119,119,59.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,14,30,3,13.87,945,8.7,195,0.36,0.252,0,25,25,70.19,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,15,30,3,15.9,945,8.7,198,0.36,0.252,0,15,15,82.09,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,16,30,0,18.74,945,7.9,195,0.36,0.253,0,0,0,94.85,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,17,30,0,20.39,945,6.6,188,0.36,0.254,0,0,0,107.95,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,18,30,0,20.63,945,5.5,183,0.36,0.253,0,0,0,121.31,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,19,30,0,20.18,946,5,184,0.36,0.253,0,0,0,134.79,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,20,30,0,20.08,946,4.4,197,0.36,0.253,0,0,0,148.25,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,21,30,0,21.17,947,4.3,233,0.36,0.253,0,0,0,161.29,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,22,30,0,22.11,947,5.2,277,0.36,0.254,0,0,0,171.24,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,23,30,0,18.84,948,5.9,296,0.36,0.255,0,0,0,166.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,0,30,0,16.56,948,4.7,317,0.36,0.259,0,0,0,153.73,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,1,30,0,15.23,948,3.7,323,0.36,0.262,0,0,0,140.36,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,2,30,0,16.69,948,3,328,0.36,0.264,0,0,0,126.87,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,3,30,0,19.77,948,2.8,333,0.36,0.267,0,0,0,113.46,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,4,30,0,23.6,949,2.8,339,0.36,0.269,0,0,0,100.25,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,5,30,5,27.18,949,3.3,344,0.36,0.27,0,8,8,87.18,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,6,30,3,30.79,949,4,349,0.36,0.271,125,102,134,75.08,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,7,30,0,32.69,950,4,352,0.36,0.271,346,218,371,63.79,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,8,30,0,32.33,949,3.6,350,0.36,0.271,462,268,539,54.06,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,9,30,0,30.93,949,3.2,343,0.36,0.272,524,297,655,46.88,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,10,30,0,28.79,949,2.9,323,0.36,0.273,549,305,703,43.57,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,11,30,0,26.91,948,3.2,298,0.36,0.273,548,296,684,44.99,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,12,30,0,26.11,948,3.8,284,0.36,0.274,515,271,597,50.74,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,13,30,0,26.45,948,4.3,282,0.36,0.275,436,228,449,59.58,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,14,30,0,27.55,948,4.5,287,0.36,0.275,295,163,262,70.33,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,15,30,0,29.67,948,3.9,297,0.36,0.276,63,62,70,82.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,16,30,0,31.67,949,3.3,313,0.36,0.277,0,0,0,94.94,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,17,30,0,31.87,950,3.4,328,0.36,0.277,0,0,0,108.02,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,18,30,0,31.87,950,3.5,338,0.36,0.277,0,0,0,121.37,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,19,30,0,32.15,951,3.3,346,0.36,0.277,0,0,0,134.85,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,20,30,0,33.53,951,2.8,353,0.36,0.276,0,0,0,148.32,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,21,30,0,35.15,951,2.2,180,0.36,0.276,0,0,0,161.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,22,30,0,36.78,951,1.8,4,0.36,0.275,0,0,0,171.49,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,23,30,0,37.48,951,1.7,5,0.36,0.275,0,0,0,166.39,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,0,30,0,38.93,951,1.5,4,0.36,0.273,0,0,0,153.86,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,1,30,0,39.63,952,1.4,3,0.36,0.273,0,0,0,140.48,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,2,30,0,40.27,952,1.4,2,0.36,0.273,0,0,0,126.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,3,30,0,40.62,952,1.3,1,0.36,0.273,0,0,0,113.58,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,4,30,0,40.76,953,1.1,180,0.36,0.273,0,0,0,100.39,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,5,30,0,37.97,953,1.1,355,0.36,0.273,150,21,28,87.32,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,6,30,0,33.41,954,1.3,344,0.36,0.273,643,64,228,75.26,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,7,30,0,27.11,954,2.2,331,0.36,0.273,831,85,449,64,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,8,30,0,19.99,955,3.2,319,0.36,0.274,915,97,631,54.29,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,9,30,0,17.19,954,3.7,307,0.36,0.273,962,105,759,47.14,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,10,30,0,15.69,954,4.1,300,0.36,0.273,975,108,812,43.84,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,11,30,0,14.59,953,4.3,299,0.36,0.272,968,108,790,45.24,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,12,30,0,13.71,953,4.4,301,0.36,0.271,937,103,694,50.95,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,13,30,0,13.37,953,4.4,304,0.36,0.27,879,94,537,59.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,14,30,0,13.74,953,3.8,311,0.36,0.27,745,78,327,70.47,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,15,30,0,16.13,953,2.5,320,0.36,0.27,419,46,102,82.31,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,16,30,0,19.39,954,1.7,331,0.36,0.27,0,0,0,95.03,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,17,30,0,21.08,955,1.7,340,0.36,0.269,0,0,0,108.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,18,30,0,22.77,956,1.6,346,0.36,0.268,0,0,0,121.43,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,19,30,0,24.67,956,1.6,350,0.36,0.268,0,0,0,134.91,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,20,30,0,26.54,956,1.5,348,0.36,0.267,0,0,0,148.38,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,21,30,0,28.01,956,1.4,342,0.36,0.266,0,0,0,161.49,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,22,30,0,29.27,956,1.3,334,0.36,0.265,0,0,0,171.73,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,23,30,0,30.28,956,1.2,331,0.36,0.265,0,0,0,166.58,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,0,30,0,32.04,955,1.2,320,0.36,0.264,0,0,0,153.99,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,1,30,0,33.66,955,1.2,318,0.36,0.264,0,0,0,140.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,2,30,0,35.58,955,1.2,319,0.36,0.264,0,0,0,127.11,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,3,30,0,36.78,955,1.1,319,0.36,0.265,0,0,0,113.71,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,4,30,0,37.6,956,0.9,320,0.36,0.265,0,0,0,100.53,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,5,30,0,36.99,957,0.7,323,0.36,0.265,81,21,24,87.46,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,6,30,0,33.63,957,0.5,304,0.36,0.266,555,78,218,75.43,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,7,30,0,28.68,958,0.5,221,0.36,0.266,750,108,434,64.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,8,30,0,26.39,958,0.8,150,0.36,0.267,846,124,616,54.52,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,9,30,0,24.47,957,0.9,153,0.36,0.267,898,131,739,47.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,10,30,0,21.81,957,0.7,187,0.36,0.267,923,131,794,44.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,11,30,0,19.62,956,0.5,233,0.36,0.266,930,126,778,45.48,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,12,30,1,18.14,955,0.4,276,0.36,0.266,904,117,684,51.16,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,13,30,0,17.52,954,0.4,296,0.36,0.266,841,103,525,59.91,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,14,30,0,17.7,954,0.4,317,0.36,0.266,710,83,319,70.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,15,30,0,19.49,954,0.6,172,0.36,0.267,395,46,99,82.41,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,16,30,0,22.19,955,1,13,0.36,0.267,0,0,0,95.11,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,17,30,0,24.39,955,1.2,20,0.36,0.267,0,0,0,108.16,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,18,30,0,25.98,956,1.2,24,0.36,0.265,0,0,0,121.49,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,19,30,0,27.4,957,1.2,32,0.36,0.263,0,0,0,134.96,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,20,30,0,29.14,956,1.4,46,0.36,0.261,0,0,0,148.44,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,21,30,0,30.82,956,1.5,59,0.36,0.26,0,0,0,161.58,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,22,30,0,32.11,956,1.5,70,0.36,0.258,0,0,0,171.96,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,14,23,30,0,32.71,956,1.4,76,0.36,0.257,0,0,0,166.76,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,0,30,0,34.09,955,1.5,88,0.36,0.255,0,0,0,154.12,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,1,30,0,34.58,955,1.7,92,0.36,0.253,0,0,0,140.72,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,2,30,0,35.01,955,1.8,96,0.36,0.253,0,0,0,127.23,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,3,30,0,35.1,955,2,100,0.36,0.252,0,0,0,113.83,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,4,30,0,35.14,956,2.1,104,0.36,0.252,0,0,0,100.66,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,5,30,3,33.04,956,2.8,108,0.36,0.252,30,16,17,87.61,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,6,30,0,29.3,957,3.8,112,0.36,0.251,607,69,220,75.61,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,7,30,0,24.39,957,4.5,118,0.36,0.25,784,94,433,64.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,8,30,0,19.06,956,5.3,126,0.36,0.249,864,112,611,54.75,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,9,30,0,15.32,956,5.6,131,0.36,0.248,893,129,731,47.65,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,10,30,0,13.57,955,5.1,134,0.36,0.246,890,140,777,44.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,11,30,0,12.76,954,4.6,138,0.36,0.245,865,148,752,45.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,12,30,0,12.43,953,4.2,141,0.36,0.244,810,148,654,51.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,13,30,0,12.6,953,4,142,0.36,0.242,708,141,494,60.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,14,30,0,13.87,953,2.9,137,0.36,0.241,517,117,288,70.72,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,15,30,0,17.1,953,1.9,126,0.36,0.239,161,59,80,82.51,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,16,30,0,19.75,953,2,117,0.36,0.237,0,0,0,95.19,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,17,30,0,21.68,954,2.6,114,0.36,0.236,0,0,0,108.22,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,18,30,0,23.51,954,3.1,113,0.36,0.235,0,0,0,121.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,19,30,0,25.63,954,3.4,114,0.36,0.234,0,0,0,135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,20,30,0,27.84,954,3.6,115,0.36,0.235,0,0,0,148.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,21,30,0,30.06,954,3.8,117,0.36,0.235,0,0,0,161.66,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,22,30,0,32.21,954,4,119,0.36,0.235,0,0,0,172.18,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,15,23,30,0,33.52,953,4,120,0.36,0.236,0,0,0,166.94,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,0,30,0,36.25,953,4,123,0.36,0.236,0,0,0,154.25,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,1,30,0,37.86,953,4.1,124,0.36,0.237,0,0,0,140.83,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,2,30,0,39.35,952,4.1,125,0.36,0.237,0,0,0,127.35,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,3,30,0,40.84,952,4.1,125,0.36,0.238,0,0,0,113.96,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,4,30,0,42.61,953,4,126,0.36,0.238,0,0,0,100.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,5,30,0,41.76,953,4.3,127,0.36,0.239,4,13,13,87.76,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,6,30,0,37.55,954,4.4,129,0.36,0.239,298,112,185,75.78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,7,30,0,31.78,954,4,132,0.36,0.24,502,172,388,64.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,8,30,0,25.66,954,4,138,0.36,0.24,609,212,561,54.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,9,30,0,20.69,954,4.1,147,0.36,0.24,655,237,676,47.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,10,30,0,16.81,953,3.9,163,0.36,0.24,664,255,728,44.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,11,30,0,14.06,952,3.5,184,0.36,0.239,633,263,703,45.96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,12,30,0,12.95,951,3,201,0.36,0.239,562,255,605,51.56,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,16,13,30,0,12.88,951,2.3,207,0.36,0.239,448,227,450,60.23,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
